year,zip,onebr,twobr,threebr,fourbr,onehw,twohw,threehw,fourhw,city,county
2019,94044,2420,3020,3940,4190,46.54,58.08,75.77,80.58,Pacifica,San Mateo County
2019,94061,2330,2890,3790,4010,44.81,55.58,72.88,77.12,Redwood City,San Mateo County
2019,94062,2260,2810,3670,3920,43.46,54.04,70.58,75.38,Redwood City,San Mateo County
2019,94063,2250,2810,3670,3920,43.27,54.04,70.58,75.38,Redwood City,San Mateo County
2019,94065,3400,4220,5520,5850,65.38,81.15,106.15,112.5,Redwood City,San Mateo County
2019,94066,2290,2860,3730,3970,44.04,55,71.73,76.35,San Bruno,San Mateo County
2019,94070,2460,3050,4000,4230,47.31,58.65,76.92,81.35,San Carlos,San Mateo County
2019,94080,2250,2810,3670,3920,43.27,54.04,70.58,75.38,South San Francisco,San Mateo County
2019,94085,2460,3020,4070,4670,47.31,58.08,78.27,89.81,Sunnyvale,Santa Clara County
2019,94086,2400,2940,3970,4550,46.15,56.54,76.35,87.5,Sunnyvale,Santa Clara County
2019,94087,2380,2920,3940,4520,45.77,56.15,75.77,86.92,Sunnyvale,Santa Clara County
2019,94089,2610,3200,4320,4950,50.19,61.54,83.08,95.19,Sunnyvale,Santa Clara County
2019,94102,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Francisco,San Francisco County
2019,94103,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Francisco,San Francisco County
2019,94104,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Francisco,San Francisco County
2019,94105,3400,4220,5520,5850,65.38,81.15,106.15,112.5,San Francisco,San Francisco County
2019,94107,3370,4210,5490,5850,64.81,80.96,105.58,112.5,San Francisco,San Francisco County
2019,94108,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Francisco,San Francisco County
2019,94109,2740,3390,4440,4700,52.69,65.19,85.38,90.38,San Francisco,San Francisco County
2019,94110,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Francisco,San Francisco County
2019,94111,3380,4220,5490,5850,65,81.15,105.58,112.5,San Francisco,San Francisco County
2019,94112,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Francisco,San Francisco County
2019,94114,2630,3250,4260,4510,50.58,62.5,81.92,86.73,San Francisco,San Francisco County
2019,94115,2580,3190,4180,4420,49.62,61.35,80.38,85,San Francisco,San Francisco County
2019,94116,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Francisco,San Francisco County
2019,94117,2640,3290,4290,4570,50.77,63.27,82.5,87.88,San Francisco,San Francisco County
2019,94118,2340,2910,3800,4050,45,55.96,73.08,77.88,San Francisco,San Francisco County
2019,94121,2280,2840,3700,3950,43.85,54.62,71.15,75.96,San Francisco,San Francisco County
2019,94122,2290,2860,3720,3960,44.04,55,71.54,76.15,San Francisco,San Francisco County
2019,94123,3100,3840,5030,5340,59.62,73.85,96.73,102.69,San Francisco,San Francisco County
2019,94124,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Francisco,San Francisco County
2019,94127,3380,4220,5490,5850,65,81.15,105.58,112.5,San Francisco,San Francisco County
2019,94128,2310,2860,3750,3960,44.42,55,72.12,76.15,San Francisco,San Mateo County
2019,94129,3400,4220,5520,5850,65.38,81.15,106.15,112.5,San Francisco,San Francisco County
2019,94130,2580,3190,4180,4420,49.62,61.35,80.38,85,San Francisco,San Francisco County
2019,94131,2610,3240,4230,4510,50.19,62.31,81.35,86.73,San Francisco,San Francisco County
2019,94132,2640,3300,4300,4580,50.77,63.46,82.69,88.08,San Francisco,San Francisco County
2019,94133,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Francisco,San Francisco County
2019,94134,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Francisco,San Francisco County
2019,94301,2670,3270,4410,5060,51.35,62.88,84.81,97.31,Palo Alto,Santa Clara County
2019,94303,2250,2810,3670,3940,43.27,54.04,70.58,75.77,Palo Alto,San Mateo County
2019,94304,3320,4070,5490,6300,63.85,78.27,105.58,121.15,Palo Alto,Santa Clara County
2019,94305,1920,2350,3170,3640,36.92,45.19,60.96,70,Stanford,Santa Clara County
2019,94306,2640,3240,4370,5010,50.77,62.31,84.04,96.35,Palo Alto,Santa Clara County
2019,94401,2370,2960,3850,4100,45.58,56.92,74.04,78.85,San Mateo,San Mateo County
2019,94402,2670,3300,4320,4570,51.35,63.46,83.08,87.88,San Mateo,San Mateo County
2019,94403,2680,3320,4350,4600,51.54,63.85,83.65,88.46,San Mateo,San Mateo County
2019,94404,3340,4140,5420,5740,64.23,79.62,104.23,110.38,San Mateo,San Mateo County
2019,94501,1910,2400,3320,4060,36.73,46.15,63.85,78.08,Alameda,Alameda County
2019,94502,2510,3150,4350,5330,48.27,60.58,83.65,102.5,Alameda,Alameda County
2019,94503,1470,1940,2810,3050,28.27,37.31,54.04,58.65,American Canyon,Napa County
2019,94506,2540,3160,4350,5330,48.85,60.77,83.65,102.5,Danville,Contra Costa County
2019,94507,2540,3160,4350,5330,48.85,60.77,83.65,102.5,Alamo,Contra Costa County
2019,94509,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Antioch,Contra Costa County
2019,94510,1260,1530,2210,2680,24.23,29.42,42.5,51.54,Benicia,Solano County
2019,94512,1180,1440,2080,2530,22.69,27.69,40,48.65,Birds Landing,Solano County
2019,94513,2320,2900,4010,4920,44.62,55.77,77.12,94.62,Brentwood,Contra Costa County
2019,94514,1680,2100,2900,3560,32.31,40.38,55.77,68.46,Byron,Contra Costa County
2019,94517,2540,3160,4350,5330,48.85,60.77,83.65,102.5,Clayton,Contra Costa County
2019,94518,1690,2110,2910,3580,32.5,40.58,55.96,68.85,Concord,Contra Costa County
2019,94519,1760,2200,3050,3730,33.85,42.31,58.65,71.73,Concord,Contra Costa County
2019,94520,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Concord,Contra Costa County
2019,94521,1810,2260,3120,3830,34.81,43.46,60,73.65,Concord,Contra Costa County
2019,94523,1900,2370,3260,4000,36.54,45.58,62.69,76.92,Pleasant Hill,Contra Costa County
2019,94525,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Crockett,Contra Costa County
2019,94526,2540,3160,4350,5330,48.85,60.77,83.65,102.5,Danville,Contra Costa County
2019,94528,1740,2170,2990,3670,33.46,41.73,57.5,70.58,Diablo,Contra Costa County
2019,94530,1840,2310,3190,3910,35.38,44.42,61.35,75.19,El Cerrito,Contra Costa County
2019,94531,2510,3150,4350,5330,48.27,60.58,83.65,102.5,Antioch,Contra Costa County
2019,94533,1140,1390,2010,2440,21.92,26.73,38.65,46.92,Fairfield,Solano County
2019,94535,1580,1920,2780,3370,30.38,36.92,53.46,64.81,Travis Afb,Solano County
2019,94536,2030,2530,3480,4270,39.04,48.65,66.92,82.12,Fremont,Alameda County
2019,94538,2180,2710,3730,4570,41.92,52.12,71.73,87.88,Fremont,Alameda County
2019,94539,2420,3030,4190,5130,46.54,58.27,80.58,98.65,Fremont,Alameda County
2019,94541,1680,2100,2900,3560,32.31,40.38,55.77,68.46,Hayward,Alameda County
2019,94542,1850,2310,3180,3900,35.58,44.42,61.15,75,Hayward,Alameda County
2019,94544,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Hayward,Alameda County
2019,94545,1860,2320,3190,3910,35.77,44.62,61.35,75.19,Hayward,Alameda County
2019,94546,1800,2250,3110,3810,34.62,43.27,59.81,73.27,Castro Valley,Alameda County
2019,94547,1900,2370,3260,4000,36.54,45.58,62.69,76.92,Hercules,Contra Costa County
2019,94549,2090,2600,3580,4390,40.19,50,68.85,84.42,Lafayette,Contra Costa County
2019,94550,1860,2320,3190,3910,35.77,44.62,61.35,75.19,Livermore,Alameda County
2019,94552,2540,3160,4350,5330,48.85,60.77,83.65,102.5,Castro Valley,Alameda County
2019,94553,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Martinez,Contra Costa County
2019,94555,2320,2890,3980,4880,44.62,55.58,76.54,93.85,Fremont,Alameda County
2019,94556,2200,2770,3820,4680,42.31,53.27,73.46,90,Moraga,Contra Costa County
2019,94558,1420,1880,2720,2960,27.31,36.15,52.31,56.92,Napa,Napa County
2019,94559,1270,1680,2430,2650,24.42,32.31,46.73,50.96,Napa,Napa County
2019,94560,1850,2310,3180,3900,35.58,44.42,61.15,75,Newark,Alameda County
2019,94561,1770,2220,3060,3760,34.04,42.69,58.85,72.31,Oakley,Contra Costa County
2019,94563,2540,3160,4350,5330,48.85,60.77,83.65,102.5,Orinda,Contra Costa County
2019,94564,1710,2130,2930,3590,32.88,40.96,56.35,69.04,Pinole,Contra Costa County
2019,94565,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Pittsburg,Contra Costa County
2019,94566,2210,2750,3780,4640,42.5,52.88,72.69,89.23,Pleasanton,Alameda County
2019,94568,2500,3120,4290,5260,48.08,60,82.5,101.15,Dublin,Alameda County
2019,94569,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Port Costa,Contra Costa County
2019,94571,1130,1380,2000,2420,21.73,26.54,38.46,46.54,Rio Vista,Solano County
2019,94572,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Rodeo,Contra Costa County
2019,94577,1710,2130,2940,3600,32.88,40.96,56.54,69.23,San Leandro,Alameda County
2019,94578,1670,2100,2900,3560,32.12,40.38,55.77,68.46,San Leandro,Alameda County
2019,94579,1850,2320,3200,3930,35.58,44.62,61.54,75.58,San Leandro,Alameda County
2019,94580,1780,2240,3080,3780,34.23,43.08,59.23,72.69,San Lorenzo,Alameda County
2019,94583,2200,2740,3770,4620,42.31,52.69,72.5,88.85,San Ramon,Contra Costa County
2019,94585,1390,1690,2440,2960,26.73,32.5,46.92,56.92,Suisun City,Solano County
2019,94586,1810,2270,3150,3860,34.81,43.65,60.58,74.23,Sunol,Alameda County
2019,94587,1870,2330,3210,3930,35.96,44.81,61.73,75.58,Union City,Alameda County
2019,94588,2320,2890,3980,4880,44.62,55.58,76.54,93.85,Pleasanton,Alameda County
2019,94589,1220,1490,2150,2610,23.46,28.65,41.35,50.19,Vallejo,Solano County
2019,94590,1160,1410,2040,2470,22.31,27.12,39.23,47.5,Vallejo,Solano County
2019,94591,1390,1690,2440,2960,26.73,32.5,46.92,56.92,Vallejo,Solano County
2019,94592,1770,2160,3120,3790,34.04,41.54,60,72.88,Vallejo,Solano County
2019,94595,1680,2100,2900,3560,32.31,40.38,55.77,68.46,Walnut Creek,Contra Costa County
2019,94596,2000,2490,3430,4200,38.46,47.88,65.96,80.77,Walnut Creek,Contra Costa County
2019,94598,2260,2810,3870,4740,43.46,54.04,74.42,91.15,Walnut Creek,Contra Costa County
2019,94601,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Oakland,Alameda County
2019,94602,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Oakland,Alameda County
2019,94603,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Oakland,Alameda County
2019,94605,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Oakland,Alameda County
2019,94606,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Oakland,Alameda County
2019,94607,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Oakland,Alameda County
2019,94608,1800,2260,3130,3830,34.62,43.46,60.19,73.65,Emeryville,Alameda County
2019,94609,1810,2250,3110,3800,34.81,43.27,59.81,73.08,Oakland,Alameda County
2019,94610,1970,2460,3380,4150,37.88,47.31,65,79.81,Oakland,Alameda County
2019,94611,1880,2340,3240,3960,36.15,45,62.31,76.15,Oakland,Alameda County
2019,94612,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Oakland,Alameda County
2019,94613,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Oakland,Alameda County
2019,94618,1970,2460,3410,4170,37.88,47.31,65.58,80.19,Oakland,Alameda County
2019,94619,1680,2100,2900,3560,32.31,40.38,55.77,68.46,Oakland,Alameda County
2019,94621,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Oakland,Alameda County
2019,94702,2010,2500,3440,4220,38.65,48.08,66.15,81.15,Berkeley,Alameda County
2019,94703,1880,2340,3220,3950,36.15,45,61.92,75.96,Berkeley,Alameda County
2019,94704,2220,2790,3840,4710,42.69,53.65,73.85,90.58,Berkeley,Alameda County
2019,94705,1890,2350,3240,3980,36.35,45.19,62.31,76.54,Berkeley,Alameda County
2019,94706,2170,2720,3770,4610,41.73,52.31,72.5,88.65,Albany,Alameda County
2019,94707,2080,2610,3600,4410,40,50.19,69.23,84.81,Berkeley,Alameda County
2019,94708,2540,3160,4350,5330,48.85,60.77,83.65,102.5,Berkeley,Alameda County
2019,94709,1960,2440,3360,4120,37.69,46.92,64.62,79.23,Berkeley,Alameda County
2019,94710,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Berkeley,Alameda County
2019,94720,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Berkeley,Alameda County
2019,94801,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Richmond,Contra Costa County
2019,94803,1680,2100,2900,3560,32.31,40.38,55.77,68.46,El Sobrante,Contra Costa County
2019,94804,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Richmond,Contra Costa County
2019,94805,1670,2100,2900,3560,32.12,40.38,55.77,68.46,Richmond,Contra Costa County
2019,94806,1670,2100,2900,3560,32.12,40.38,55.77,68.46,San Pablo,Contra Costa County
2019,94901,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Rafael,Marin County
2019,94903,2510,3120,4070,4330,48.27,60,78.27,83.27,San Rafael,Marin County
2019,94904,2300,2870,3740,3980,44.23,55.19,71.92,76.54,Greenbrae,Marin County
2019,94920,3380,4220,5490,5850,65,81.15,105.58,112.5,Belvedere Tiburon,Marin County
2019,94925,2350,2910,3810,4030,45.19,55.96,73.27,77.5,Corte Madera,Marin County
2019,94930,2250,2810,3670,3920,43.27,54.04,70.58,75.38,Fairfax,Marin County
2019,94933,2290,2860,3730,3970,44.04,55,71.73,76.35,Forest Knolls,Marin County
2019,94938,2250,2810,3670,3920,43.27,54.04,70.58,75.38,Lagunitas,Marin County
2019,94939,2500,3120,4060,4330,48.08,60,78.08,83.27,Larkspur,Marin County
2019,94941,2300,2870,3740,3980,44.23,55.19,71.92,76.54,Mill Valley,Marin County
2019,94945,2320,2870,3760,3980,44.62,55.19,72.31,76.54,Novato,Marin County
2019,94946,2290,2860,3730,3970,44.04,55,71.73,76.35,Nicasio,Marin County
2019,94947,2260,2830,3690,3930,43.46,54.42,70.96,75.58,Novato,Marin County
2019,94949,2410,2980,3900,4140,46.35,57.31,75,79.62,Novato,Marin County
2019,94954,1770,2310,3340,4040,34.04,44.42,64.23,77.69,Petaluma,Sonoma County
2019,94960,2250,2810,3670,3920,43.27,54.04,70.58,75.38,San Anselmo,Marin County
2019,94963,2290,2860,3730,3970,44.04,55,71.73,76.35,San Geronimo,Marin County
2019,94964,2290,2860,3730,3970,44.04,55,71.73,76.35,San Quentin,Marin County
2019,94965,2520,3140,4090,4360,48.46,60.38,78.65,83.85,Sausalito,Marin County
2019,94970,3400,4220,5520,5850,65.38,81.15,106.15,112.5,Stinson Beach,Marin County
2019,94973,3310,4130,5380,5730,63.65,79.42,103.46,110.19,Woodacre,Marin County
2019,95002,1830,2270,3130,3550,35.19,43.65,60.19,68.27,Alviso,Santa Clara County
2019,95035,2260,2770,3740,4290,43.46,53.27,71.92,82.5,Milpitas,Santa Clara County
2019,95134,3320,4070,5490,6300,63.85,78.27,105.58,121.15,San Jose,Santa Clara County
2019,95140,2210,2710,3650,4190,42.5,52.12,70.19,80.58,Mount Hamilton,Santa Clara County
2019,95476,1490,1940,2810,3390,28.65,37.31,54.04,65.19,Sonoma,Sonoma County
2019,95620,1030,1250,1810,2190,19.81,24.04,34.81,42.12,Dixon,Solano County
