,year,zip,onebr,twobr,threebr,fourbr,onehw,twohw,threehw,fourhw,city,county_x,county_y,vlrhna,totalvl,percentvl,lowrhna,lowtotal,lowpercent,modrhna,modtotal,modpercent,aboverhna,abovetotal,abovepercent,totalrhna,totaltotal,totalpercent
1017,2016,94536,1430,1760,2360,2730,27.5,33.85,45.38,52.5,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
1018,2016,94538,1570,1920,2570,2980,30.19,36.92,49.42,57.31,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
1019,2016,94539,1910,2340,3140,3640,36.73,45.0,60.38,70.0,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
1020,2016,94541,1200,1470,1970,2280,23.08,28.27,37.88,43.85,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
1021,2016,94542,1450,1780,2390,2770,27.88,34.23,45.96,53.27,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
1022,2016,94544,1260,1550,2080,2410,24.23,29.81,40.0,46.35,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
1023,2016,94545,1430,1750,2350,2720,27.5,33.65,45.19,52.31,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
1024,2016,94546,1310,1610,2160,2500,25.19,30.96,41.54,48.08,Castro Valley,Alameda County,,,,,,,,,,,,,,,,
1025,2016,94547,1580,1940,2600,3010,30.38,37.31,50.0,57.88,Hercules,Contra Costa County,,,,,,,,,,,,,,,,
1026,2016,94549,1610,1970,2640,3060,30.96,37.88,50.77,58.85,Lafayette,Contra Costa County,,,,,,,,,,,,,,,,
1027,2016,94550,1410,1730,2320,2690,27.12,33.27,44.62,51.73,Livermore,Alameda County,Alameda,839.0,52.0,6%,474.0,42.0,9%,496.0,424.0,85%,920.0,732.0,80%,2729.0,1250.0,46%
1028,2016,94552,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Castro Valley,Alameda County,,,,,,,,,,,,,,,,
1029,2016,94553,1340,1640,2200,2550,25.77,31.54,42.31,49.04,Martinez,Contra Costa County,,,,,,,,,,,,,,,,
1030,2016,94555,1660,2040,2730,3170,31.92,39.23,52.5,60.96,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
1031,2016,94556,1760,2160,2890,3360,33.85,41.54,55.58,64.62,Moraga,Contra Costa County,,,,,,,,,,,,,,,,
1032,2016,94558,1170,1540,2200,2440,22.5,29.62,42.31,46.92,Napa,Napa County,,,,,,,,,,,,,,,,
1033,2016,94559,1000,1320,1890,2090,19.23,25.38,36.35,40.19,Napa,Napa County,,,,,,,,,,,,,,,,
1034,2016,94560,1530,1880,2520,2920,29.42,36.15,48.46,56.15,Newark,Alameda County,Alameda,330.0,0.0,0%,167.0,0.0,0%,158.0,0.0,0%,423.0,444.0,105%,1078.0,444.0,41%
1035,2016,94561,1490,1830,2450,2840,28.65,35.19,47.12,54.62,Oakley,Contra Costa County,,,,,,,,,,,,,,,,
1036,2016,94563,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Orinda,Contra Costa County,,,,,,,,,,,,,,,,
1037,2016,94564,1390,1700,2280,2640,26.73,32.69,43.85,50.77,Pinole,Contra Costa County,,,,,,,,,,,,,,,,
1038,2016,94565,1300,1590,2130,2470,25.0,30.58,40.96,47.5,Pittsburg,Contra Costa County,,,,,,,,,,,,,,,,
1039,2016,94566,1570,1930,2590,3000,30.19,37.12,49.81,57.69,Pleasanton,Alameda County,Alameda,716.0,182.0,25%,391.0,44.0,11%,407.0,18.0,4%,553.0,1148.0,208%,2067.0,1392.0,67%
1040,2016,94568,1790,2190,2940,3400,34.42,42.12,56.54,65.38,Dublin,Alameda County,Alameda,796.0,26.0,3%,446.0,39.0,9%,425.0,14.0,3%,618.0,2638.0,427%,2285.0,2717.0,119%
1041,2016,94569,1370,1680,2250,2610,26.35,32.31,43.27,50.19,Port Costa,Contra Costa County,,,,,,,,,,,,,,,,
1042,2016,94571,910,1150,1680,2010,17.5,22.12,32.31,38.65,Rio Vista,Solano County,,,,,,,,,,,,,,,,
1043,2016,94572,1120,1370,1840,2130,21.54,26.35,35.38,40.96,Rodeo,Contra Costa County,,,,,,,,,,,,,,,,
1044,2016,94577,1170,1440,1930,2240,22.5,27.69,37.12,43.08,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
1045,2016,94578,1160,1420,1900,2210,22.31,27.31,36.54,42.5,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
1046,2016,94579,1460,1790,2400,2780,28.08,34.42,46.15,53.46,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
1047,2016,94580,1440,1770,2370,2750,27.69,34.04,45.58,52.88,San Lorenzo,Alameda County,,,,,,,,,,,,,,,,
1048,2016,94583,1680,2060,2760,3200,32.31,39.62,53.08,61.54,San Ramon,Contra Costa County,,,,,,,,,,,,,,,,
1049,2016,94585,1170,1470,2140,2570,22.5,28.27,41.15,49.42,Suisun City,Solano County,,,,,,,,,,,,,,,,
1050,2016,94586,1610,1980,2650,3080,30.96,38.08,50.96,59.23,Sunol,Alameda County,,,,,,,,,,,,,,,,
1051,2016,94587,1410,1730,2320,2690,27.12,33.27,44.62,51.73,Union City,Alameda County,Alameda,317.0,0.0,0%,180.0,0.0,0%,192.0,249.0,130%,417.0,73.0,18%,1106.0,322.0,29%
1052,2016,94588,1740,2130,2850,3310,33.46,40.96,54.81,63.65,Pleasanton,Alameda County,Alameda,716.0,182.0,25%,391.0,44.0,11%,407.0,18.0,4%,553.0,1148.0,208%,2067.0,1392.0,67%
1053,2016,94589,1140,1500,2150,2370,21.92,28.85,41.35,45.58,Vallejo,Solano County,,,,,,,,,,,,,,,,
1054,2016,94590,850,1070,1560,1870,16.35,20.58,30.0,35.96,Vallejo,Solano County,,,,,,,,,,,,,,,,
1055,2016,94591,1140,1500,2150,2370,21.92,28.85,41.35,45.58,Vallejo,Solano County,,,,,,,,,,,,,,,,
1056,2016,94592,1020,1280,1870,2230,19.62,24.62,35.96,42.88,Vallejo,Solano County,,,,,,,,,,,,,,,,
1057,2016,94595,1380,1690,2260,2630,26.54,32.5,43.46,50.58,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
1058,2016,94596,1320,1620,2170,2520,25.38,31.15,41.73,48.46,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
1059,2016,94598,1670,2050,2750,3190,32.12,39.42,52.88,61.35,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
1060,2016,94601,1000,1230,1650,1910,19.23,23.65,31.73,36.73,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1061,2016,94602,1160,1420,1900,2210,22.31,27.31,36.54,42.5,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1062,2016,94603,1140,1400,1880,2180,21.92,26.92,36.15,41.92,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1063,2016,94605,1140,1400,1880,2180,21.92,26.92,36.15,41.92,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1064,2016,94606,1020,1250,1680,1940,19.62,24.04,32.31,37.31,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1065,2016,94607,1040,1280,1720,1990,20.0,24.62,33.08,38.27,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1066,2016,94608,1350,1650,2210,2560,25.96,31.73,42.5,49.23,Emeryville,Alameda County,Alameda,276.0,81.0,29%,211.0,16.0,8%,259.0,14.0,5%,752.0,310.0,41%,1498.0,421.0,28%
1067,2016,94609,1130,1380,1850,2140,21.73,26.54,35.58,41.15,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1068,2016,94610,1210,1480,1980,2300,23.27,28.46,38.08,44.23,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1069,2016,94611,1170,1440,1930,2240,22.5,27.69,37.12,43.08,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1070,2016,94612,940,1150,1540,1790,18.08,22.12,29.62,34.42,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1071,2016,94613,1300,1600,2140,2490,25.0,30.77,41.15,47.88,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1072,2016,94618,1610,1980,2650,3080,30.96,38.08,50.96,59.23,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1073,2016,94619,1170,1440,1930,2240,22.5,27.69,37.12,43.08,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1074,2016,94621,1130,1380,1850,2140,21.73,26.54,35.58,41.15,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1075,2016,94702,1160,1420,1900,2210,22.31,27.31,36.54,42.5,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
1076,2016,94703,1290,1580,2120,2450,24.81,30.38,40.77,47.12,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
1077,2016,94704,1300,1600,2140,2490,25.0,30.77,41.15,47.88,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
1078,2016,94705,1280,1570,2100,2440,24.62,30.19,40.38,46.92,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
1079,2016,94706,1530,1880,2520,2920,29.42,36.15,48.46,56.15,Albany,Alameda County,Alameda,80.0,0.0,0%,53.0,0.0,0%,57.0,0.0,0%,145.0,210.0,145%,335.0,210.0,63%
1080,2016,94707,1750,2150,2880,3340,33.65,41.35,55.38,64.23,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
1081,2016,94708,1830,2250,3020,3500,35.19,43.27,58.08,67.31,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
1082,2016,94709,1360,1670,2240,2590,26.15,32.12,43.08,49.81,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
1083,2016,94710,1250,1530,2050,2380,24.04,29.42,39.42,45.77,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
1084,2016,94720,1080,1330,1780,2070,20.77,25.58,34.23,39.81,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
1085,2016,94801,1050,1290,1730,2000,20.19,24.81,33.27,38.46,Richmond,Contra Costa County,,,,,,,,,,,,,,,,
1086,2016,94803,1300,1590,2130,2470,25.0,30.58,40.96,47.5,El Sobrante,Contra Costa County,,,,,,,,,,,,,,,,
1087,2016,94804,1200,1470,1970,2280,23.08,28.27,37.88,43.85,Richmond,Contra Costa County,,,,,,,,,,,,,,,,
1088,2016,94805,1230,1510,2020,2350,23.65,29.04,38.85,45.19,Richmond,Contra Costa County,,,,,,,,,,,,,,,,
1089,2016,94806,1180,1450,1940,2250,22.69,27.88,37.31,43.27,San Pablo,Contra Costa County,,,,,,,,,,,,,,,,
1090,2016,94901,1390,1700,2280,2640,26.73,32.69,43.85,50.77,San Rafael,Marin County,,,,,,,,,,,,,,,,
1091,2016,94903,1760,2160,2890,3360,33.85,41.54,55.58,64.62,San Rafael,Marin County,,,,,,,,,,,,,,,,
1092,2016,94904,1660,2040,2730,3170,31.92,39.23,52.5,60.96,Greenbrae,Marin County,,,,,,,,,,,,,,,,
1093,2016,94920,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Belvedere Tiburon,Marin County,,,,,,,,,,,,,,,,
1094,2016,94925,1610,1980,2650,3080,30.96,38.08,50.96,59.23,Corte Madera,Marin County,,,,,,,,,,,,,,,,
1095,2016,94930,1620,1990,2670,3090,31.15,38.27,51.35,59.42,Fairfax,Marin County,,,,,,,,,,,,,,,,
1096,2016,94933,1640,2010,2690,3120,31.54,38.65,51.73,60.0,Forest Knolls,Marin County,,,,,,,,,,,,,,,,
1097,2016,94938,1690,2070,2770,3220,32.5,39.81,53.27,61.92,Lagunitas,Marin County,,,,,,,,,,,,,,,,
1098,2016,94939,1740,2140,2870,3320,33.46,41.15,55.19,63.85,Larkspur,Marin County,,,,,,,,,,,,,,,,
1099,2016,94941,1790,2190,2940,3400,34.42,42.12,56.54,65.38,Mill Valley,Marin County,,,,,,,,,,,,,,,,
1100,2016,94945,1470,1800,2410,2800,28.27,34.62,46.35,53.85,Novato,Marin County,,,,,,,,,,,,,,,,
1101,2016,94946,1640,2010,2690,3120,31.54,38.65,51.73,60.0,Nicasio,Marin County,,,,,,,,,,,,,,,,
1102,2016,94947,1660,2040,2730,3170,31.92,39.23,52.5,60.96,Novato,Marin County,,,,,,,,,,,,,,,,
1103,2016,94949,1660,2040,2730,3170,31.92,39.23,52.5,60.96,Novato,Marin County,,,,,,,,,,,,,,,,
1104,2016,94954,1270,1640,2390,2860,24.42,31.54,45.96,55.0,Petaluma,Sonoma County,,,,,,,,,,,,,,,,
1105,2016,94960,1570,1920,2570,2980,30.19,36.92,49.42,57.31,San Anselmo,Marin County,,,,,,,,,,,,,,,,
1106,2016,94963,2140,2630,3520,4090,41.15,50.58,67.69,78.65,San Geronimo,Marin County,,,,,,,,,,,,,,,,
1107,2016,94964,1640,2010,2690,3120,31.54,38.65,51.73,60.0,San Quentin,Marin County,,,,,,,,,,,,,,,,
1108,2016,94965,1870,2290,3070,3560,35.96,44.04,59.04,68.46,Sausalito,Marin County,,,,,,,,,,,,,,,,
1109,2016,94970,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Stinson Beach,Marin County,,,,,,,,,,,,,,,,
1110,2016,94973,1640,2010,2690,3120,31.54,38.65,51.73,60.0,Woodacre,Marin County,,,,,,,,,,,,,,,,
1111,2016,95002,1310,1630,2250,2530,25.19,31.35,43.27,48.65,Alviso,Santa Clara County,,,,,,,,,,,,,,,,
1112,2016,95035,1300,1600,2140,2490,25.0,30.77,41.15,47.88,Milpitas,Santa Clara County,Santa Clara,1004.0,10.0,1%,570.0,0.0,0%,565.0,0.0,0%,1151.0,82.0,7%,3290.0,92.0,3%
1113,2016,95134,2370,2960,4090,4600,45.58,56.92,78.65,88.46,San Jose,Santa Clara County,Santa Clara,9233.0,452.0,5%,5428.0,122.0,2%,6188.0,285.0,5%,14231.0,6345.0,45%,35080.0,7204.0,21%
1114,2016,95140,1590,1980,2740,3080,30.58,38.08,52.69,59.23,Mount Hamilton,Santa Clara County,,,,,,,,,,,,,,,,
1115,2016,95476,1140,1500,2150,2370,21.92,28.85,41.35,45.58,Sonoma,Sonoma County,,,,,,,,,,,,,,,,
1116,2016,95620,950,1200,1750,2100,18.27,23.08,33.65,40.38,Dixon,Solano County,,,,,,,,,,,,,,,,
1117,2017,94002,2040,2490,3340,3980,39.23,47.88,64.23,76.54,Belmont,San Mateo County,San Mateo,116.0,0.0,0%,63.0,0.0,0%,67.0,4.0,6%,222.0,118.0,53%,468.0,122.0,26%
1118,2017,94005,1800,2200,2950,3520,34.62,42.31,56.73,67.69,Brisbane,San Mateo County,San Mateo,25.0,0.0,0%,13.0,0.0,0%,15.0,7.0,47%,30.0,10.0,33%,83.0,17.0,20%
1119,2017,94010,1970,2410,3230,3860,37.88,46.35,62.12,74.23,Burlingame,San Mateo County,San Mateo,276.0,0.0,0%,144.0,0.0,0%,155.0,0.0,0%,288.0,164.0,57%,863.0,164.0,19%
1120,2017,94014,1880,2290,3070,3660,36.15,44.04,59.04,70.38,Daly City,San Mateo County,San Mateo,400.0,21.0,5%,188.0,207.0,110%,221.0,43.0,19%,541.0,192.0,35%,1350.0,463.0,34%
1121,2017,94015,2070,2530,3390,4050,39.81,48.65,65.19,77.88,Daly City,San Mateo County,San Mateo,400.0,21.0,5%,188.0,207.0,110%,221.0,43.0,19%,541.0,192.0,35%,1350.0,463.0,34%
1122,2017,94019,2100,2570,3440,4110,40.38,49.42,66.15,79.04,Half Moon Bay,San Mateo County,San Mateo,52.0,0.0,0%,31.0,0.0,0%,36.0,11.0,31%,121.0,14.0,12%,240.0,25.0,10%
1123,2017,94022,2650,3300,4530,5270,50.96,63.46,87.12,101.35,Los Altos,Santa Clara County,Santa Clara,169.0,1.0,1%,99.0,1.0,1%,112.0,0.0,0%,97.0,101.0,104%,477.0,103.0,22%
1124,2017,94024,2260,2820,3870,4500,43.46,54.23,74.42,86.54,Los Altos,Santa Clara County,Santa Clara,169.0,1.0,1%,99.0,1.0,1%,112.0,0.0,0%,97.0,101.0,104%,477.0,103.0,22%
1125,2017,94025,2330,2840,3800,4540,44.81,54.62,73.08,87.31,Menlo Park,San Mateo County,San Mateo,233.0,80.0,34%,129.0,28.0,22%,143.0,1.0,1%,150.0,740.0,493%,655.0,849.0,130%
1126,2017,94027,3710,4530,6070,7250,71.35,87.12,116.73,139.42,Atherton,San Mateo County,San Mateo,35.0,15.0,43%,26.0,9.0,35%,29.0,5.0,17%,3.0,10.0,333%,93.0,39.0,42%
1127,2017,94028,2080,2540,3410,4060,40.0,48.85,65.58,78.08,Portola Valley,San Mateo County,San Mateo,21.0,17.0,81%,15.0,2.0,13%,15.0,5.0,33%,13.0,23.0,177%,64.0,47.0,73%
1128,2017,94030,2190,2670,3580,4270,42.12,51.35,68.85,82.12,Millbrae,San Mateo County,San Mateo,193.0,0.0,0%,101.0,0.0,0%,112.0,0.0,0%,257.0,0.0,0%,663.0,0.0,0%
1129,2017,94035,1770,2200,3020,3510,34.04,42.31,58.08,67.5,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
1130,2017,94038,3630,4430,5930,7090,69.81,85.19,114.04,136.35,Moss Beach,San Mateo County,,,,,,,,,,,,,,,,
1131,2017,94040,1790,2230,3060,3560,34.42,42.88,58.85,68.46,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
1132,2017,94043,1790,2230,3060,3560,34.42,42.88,58.85,68.46,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
1133,2017,94044,2250,2750,3680,4400,43.27,52.88,70.77,84.62,Pacifica,San Mateo County,San Mateo,121.0,0.0,0%,68.0,0.0,0%,70.0,6.0,9%,154.0,24.0,16%,413.0,30.0,7%
1134,2017,94061,2010,2460,3300,3940,38.65,47.31,63.46,75.77,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
1135,2017,94062,1900,2320,3110,3710,36.54,44.62,59.81,71.35,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
1136,2017,94063,1710,2090,2800,3340,32.88,40.19,53.85,64.23,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
1137,2017,94065,3710,4530,6070,7250,71.35,87.12,116.73,139.42,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
1138,2017,94066,2100,2560,3430,4100,40.38,49.23,65.96,78.85,San Bruno,San Mateo County,San Mateo,358.0,0.0,0%,161.0,17.0,11%,205.0,42.0,20%,431.0,51.0,12%,1155.0,110.0,10%
1139,2017,94070,2030,2480,3320,3970,39.04,47.69,63.85,76.35,San Carlos,San Mateo County,San Mateo,195.0,5.0,3%,107.0,11.0,10%,111.0,9.0,8%,183.0,399.0,218%,596.0,424.0,71%
1140,2017,94080,1950,2380,3190,3810,37.5,45.77,61.35,73.27,South San Francisco,San Mateo County,San Mateo,565.0,80.0,14%,281.0,4.0,1%,313.0,28.0,9%,705.0,413.0,59%,1864.0,525.0,28%
1141,2017,94085,1860,2320,3180,3700,35.77,44.62,61.15,71.15,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
1142,2017,94086,1750,2180,2990,3480,33.65,41.92,57.5,66.92,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
1143,2017,94087,1760,2190,3000,3500,33.85,42.12,57.69,67.31,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
1144,2017,94089,1970,2450,3360,3910,37.88,47.12,64.62,75.19,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
1145,2017,94102,1380,1690,2260,2700,26.54,32.5,43.46,51.92,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1146,2017,94103,1610,1970,2640,3150,30.96,37.88,50.77,60.58,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1147,2017,94104,2060,2520,3380,4030,39.62,48.46,65.0,77.5,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1148,2017,94105,3710,4530,6070,7250,71.35,87.12,116.73,139.42,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1149,2017,94107,3710,4530,6070,7250,71.35,87.12,116.73,139.42,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1150,2017,94108,1560,1910,2560,3060,30.0,36.73,49.23,58.85,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1151,2017,94109,1880,2290,3070,3660,36.15,44.04,59.04,70.38,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1152,2017,94110,1950,2380,3190,3810,37.5,45.77,61.35,73.27,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1153,2017,94111,3710,4530,6070,7250,71.35,87.12,116.73,139.42,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1154,2017,94112,1840,2250,3010,3600,35.38,43.27,57.88,69.23,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1155,2017,94114,2330,2840,3800,4540,44.81,54.62,73.08,87.31,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1156,2017,94115,2160,2640,3540,4220,41.54,50.77,68.08,81.15,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1157,2017,94116,2150,2620,3510,4190,41.35,50.38,67.5,80.58,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1158,2017,94117,2250,2750,3680,4400,43.27,52.88,70.77,84.62,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1159,2017,94118,2100,2560,3430,4100,40.38,49.23,65.96,78.85,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1160,2017,94121,1970,2400,3220,3840,37.88,46.15,61.92,73.85,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1161,2017,94122,2140,2610,3500,4180,41.15,50.19,67.31,80.38,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1162,2017,94123,2370,2900,3890,4640,45.58,55.77,74.81,89.23,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1163,2017,94124,1470,1800,2410,2880,28.27,34.62,46.35,55.38,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1164,2017,94127,3290,4020,5390,6430,63.27,77.31,103.65,123.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1165,2017,94128,2080,2540,3400,4060,40.0,48.85,65.38,78.08,San Francisco,San Mateo County,,,,,,,,,,,,,,,,
1166,2017,94129,3610,4410,5910,7060,69.42,84.81,113.65,135.77,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1167,2017,94130,2360,2880,3860,4610,45.38,55.38,74.23,88.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1168,2017,94131,2280,2780,3720,4450,43.85,53.46,71.54,85.58,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1169,2017,94132,2320,2830,3790,4530,44.62,54.42,72.88,87.12,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1170,2017,94133,2030,2480,3320,3970,39.04,47.69,63.85,76.35,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1171,2017,94134,1700,2080,2790,3330,32.69,40.0,53.65,64.04,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1172,2017,94301,2100,2620,3590,4180,40.38,50.38,69.04,80.38,Palo Alto,Santa Clara County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
1173,2017,94303,2060,2530,3420,4040,39.62,48.65,65.77,77.69,Palo Alto,San Mateo County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
